gauge_id,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,carbonate_rocks_frac,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,elev_mean,slope_mean,area_gages2,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff
01134500,3.4674127310061604,2.09169808350445,0.228672352531939,0.280582089228151,0.6032446223664549,15.85,1.15272727272727,201.1,2.8424028268551202,0.0,-14.1198,4.07407407407407,1.14385999555658,0.439227361371545,1.75595306548626,0.476766758399387,42.585993241047,43.3354129115934,12.724206500252599,450.54,47.54354,195.13,0.9963,4.93055038386039,4.27360672949305,0.8862162486943679,0.476794082523046
01137500,3.9841916495551004,2.14404598220397,0.17164770757918202,0.30181497581818895,0.5381382651217059,15.5,1.28099173553719,204.35,2.98975859546452,0.0,-14.1,1.56109725685786,1.1980842507714198,0.41981868228738,2.7776895323395197,0.47573183888189396,53.8005834166379,30.3262443819897,8.728078550913759,784.85,110.13062,228.55,0.9972,4.54146770171728,3.65822260825394,0.865791461025645,0.393542620689147
01139000,3.13454757015743,2.11398028747433,0.23216171425473298,0.246562671549799,0.674413209612946,18.65,1.1692789968652,219.65,3.2277736958119,0.5216787567668971,-12.922,3.75,1.35169263423423,0.436952792160113,1.8867614484991202,0.5636326301978729,44.4566152734926,42.322291341602295,13.294092301426302,373.34,43.10796,246.33,0.9737,5.0694738616005495,4.38950063332712,0.880091526597223,0.467340842967336
01139800,3.30351540041068,2.12718533880903,0.225579083207184,0.26232897318021,0.643915671936808,19.45,1.1646706586826299,225.55,3.27834302325581,1.0,-11.8,2.51063829787234,1.2302232551894299,0.435806652503648,1.9362553616275702,0.5179107386742741,45.3148045496031,41.82104398303439,13.0981757727454,518.15,40.99895,22.8,1.0,5.21312584249278,4.633122170621401,0.899032855945141,0.5260267155307079
01142500,3.31467077344285,2.1470467761807,0.174619920121052,0.25230789054282104,0.6477405820761579,19.8,1.12820512820513,224.75,3.20613409415121,0.764501415297893,-12.5655,2.8768115942029,1.4560044240244499,0.438020360313839,1.77864292598041,0.622479307038718,43.4065961376093,41.9285813681314,14.4385761371773,346.62,46.92575,82.17,0.9799,4.88629199056056,4.23705313650813,0.8848195367723509,0.493403982095888
01144000,3.4208596851471604,2.1577403422313504,0.19115016375934898,0.248466348504845,0.630759674709817,19.05,1.13392857142857,225.15,3.3159057437408,0.323706719607693,-13.3802,2.10679945054945,1.34878670352828,0.43602893220005795,1.8766244141905901,0.5666796058261839,44.959519302626894,41.2575310065033,13.0823952320539,459.8,60.292609999999996,1790.24,0.9813,5.16403445079923,4.4950812735625,0.89722156778609,0.49294682657163896
01162500,3.7835345653661903,2.25749036276523,0.0474461468819081,0.226769184680043,0.5966617520637709,21.1,1.14673913043478,240.45,3.63492063492063,0.0,-14.1,9.32307692307692,1.50000001490116,0.40876183341090294,3.65802799831963,0.6043970821065779,65.48676409962249,25.5895700942732,8.77557180441573,310.07,18.45782,49.71,0.9663,5.4026816838106795,4.1497119124084,0.884472664069785,0.33293526001741197
01169000,3.92116632443532,2.2525165366187503,0.0638282505914665,0.238972605896079,0.5744506481609489,19.6,1.1264367816092,228.15,3.44117647058824,0.0196918654097801,-14.2609,3.9556135770235,1.20318189296772,0.439941194635489,1.70345681026531,0.5133627073222321,42.5077621045419,40.6433265918778,12.6967112866506,374.89,49.543620000000004,230.64,0.997,5.37812605705176,4.60685021277002,0.9041423720908991,0.455684479740557
01170100,3.89458179329227,2.24278746064339,0.0655190976178011,0.234653735405934,0.575873759926214,19.95,1.10833333333333,226.35,3.3733233979135604,0.31877409846606203,-13.7095,3.65405405405405,1.1863253778226002,0.43189476826117,2.04282577541153,0.491742643763756,48.4324114961631,40.004751559681,11.7059659845364,325.71,49.330909999999996,106.99,0.997,5.384063868843219,4.6199366466967495,0.899812262509083,0.456794566142046
01181000,3.81502395619439,2.26609874058864,0.0919323135470982,0.21756304104059196,0.593993318681319,20.4,1.15909090909091,231.1,3.4544095665171897,0.00299517599801272,-14.1061,5.0275,1.18501607751816,0.43235481971033707,2.03948284842183,0.4843013219092271,47.7674734047311,38.686312679453394,12.1801164532453,417.93,33.2844,243.5,0.9944,5.38599001070863,4.703243126493019,0.9031434929861251,0.481896140790201
01187300,3.9506078028747402,2.28059778234086,0.0873629542971678,0.20126933569514602,0.57727769906224,21.15,1.1815642458100601,236.55,3.60869565217391,0.0,-14.8804,6.95652173913043,1.23968151629574,0.433983213617274,1.8588617673200403,0.507236027765098,47.012991729168206,32.157305048997,11.5090219656956,309.1,38.2676,53.92,0.9932,5.397198984795031,4.53536437201846,0.89126356656757,0.414442437904963
01195100,3.6824818617385398,2.35399319644079,-0.0022796520040119397,0.106042892091717,0.639240948040801,22.6,1.2804532577903702,252.8,4.1888980944490495,0.0,-14.1,14.44,1.50000001490116,0.417038234574375,3.0900793195436003,0.594507696990349,58.8884757244372,30.5780815883707,9.53958967014134,19.17,7.9307,14.84,0.9171,5.469579470790991,4.8314648117427,0.9070679645566541,0.497049296576576
01333000,3.7046392881588,2.21271838466804,0.146314738839023,0.222244968016498,0.5972830854924489,19.0,1.21019108280255,227.9,3.40912490650711,0.312362723516054,-13.3765,2.83783783783784,0.894269489171616,0.445119707829219,1.5421009353866801,0.38436597504397996,38.4417293349591,47.166515443205604,14.305504094968299,485.91,74.78725,112.16,0.9844,5.010562168194349,4.424147194793389,0.894909590269828,0.5191466704172321
01350000,3.8697960301163596,2.24600206707734,0.11181970617174301,0.231159657658639,0.5803928810712571,20.4,1.17241379310345,235.9,3.52879581151832,0.0,-15.2049,1.9240890688259098,1.05607186551288,0.453190113888719,1.2652593384439699,0.45399698685435896,33.154680816896104,43.3005343633103,12.7844306791627,612.78,88.25169,612.51,0.9966,5.05258398023143,4.3382137352647,0.886759764833532,0.46537310206076204
01350080,3.4928254620123194,2.23903277207392,0.145064802029245,0.221156578322867,0.6410376918129621,20.0,1.16618075801749,235.75,3.46946284032377,0.0,-15.3774,3.0547945205479503,1.2110811879385701,0.451886962988956,1.26809749886418,0.5249551074416,33.3490780009397,46.22284368620971,13.808843773145302,587.35,60.00338000000001,83.84,0.9940000000000001,5.01333725823479,4.14440211573058,0.87752431145346,0.429201486738433
01350140,3.50142231348392,2.24050105407255,0.15749326322031001,0.21985902668281102,0.639883125621386,18.4,1.17948717948718,227.4,3.28375451263538,0.0,-15.8034,3.22222222222222,0.91448527617137,0.461823179669363,1.0605405600924,0.36389390633430296,22.780971410515104,49.3698619949448,13.5865771896905,579.74,61.8248,43.76,0.991,5.0459584785857405,4.26887893273398,0.886644694892424,0.45989974215652296
01365000,4.21143600273785,2.30295430527036,0.12217389947869399,0.20227021109368104,0.546833503767649,19.4,1.17220543806647,230.15,3.42230483271375,0.0,-15.2,0.9647058823529409,0.692277988322943,0.46296303050581605,1.0740963600695699,0.301407515487809,26.2184820413834,41.9243101559479,12.991148636266901,465.17,51.872679999999995,99.57,1.0,5.24005393494721,4.6327266828246305,0.9020368266137341,0.502087051918074
01411300,3.17544969199179,2.53494392881588,0.0485622074537191,0.0480948550351646,0.79829446997973,22.85,1.33625730994152,261.7,4.681574239713769,0.0,-13.0,49.29600000000001,1.50000001490116,0.40786962993871795,3.4599017267911805,0.36540919899340396,39.689337973863296,14.098555207481999,5.83761594616758,15.25,2.0326,79.32,0.8487,5.35399905495326,4.5743028665730705,0.893805807629852,0.44048179590490294
01413500,3.83254620123203,2.2347654346338097,0.14660614538519198,0.216908033968228,0.583102020770268,18.7,1.15432098765432,224.6,3.19034090909091,0.0,-15.1998,1.49425287356322,0.9179152491153191,0.454590907762303,1.2408324647136002,0.3952981968165711,31.421572604537502,47.2242721157001,14.1256611392939,724.51,69.6517,424.1,0.9974,4.86205556802992,4.30875303638552,0.882832410627065,0.523567906976013
01414500,3.9799712525667403,2.22974611909651,0.154116607149121,0.216628505016047,0.5602417649772011,19.35,1.16216216216216,223.8,3.1521126760563396,0.0,-15.2,1.06363636363636,0.7238059246918229,0.462187414140568,1.08907888112542,0.297565968789025,25.0559054256042,43.3798112746432,12.771615976573301,775.58,59.57585,64.45,1.0,5.08983865346723,4.55250318020597,0.888611918388662,0.524892152234921
01415000,3.77312251882272,2.23751144421629,0.14782152034675503,0.21345218494876803,0.5930131961138729,18.3,1.18064516129032,215.55,3.0683274021352296,0.0,-15.2,2.18181818181818,0.951826103437195,0.454943729173399,1.2485689789835601,0.42328587117499106,31.3006284598339,52.434892984214,15.1604821990173,604.34,64.53263000000001,85.63,1.0,4.764848730516929,4.220834920321201,0.876677800872398,0.522300697654966
01423000,3.70376043805613,2.22675995893224,0.142460684938053,0.217830297712483,0.601215979319906,15.95,1.16,211.35,3.00640113798009,0.0,-15.1997,2.43556515478762,1.0759454637435,0.449091906930583,1.37653351139759,0.46703552103261103,35.5486953158498,49.468065031695296,14.6728262727242,593.67,49.86765,859.68,0.9854,4.3277191743789,3.79857578248262,0.8591127414679781,0.5252888412487471
01434025,4.43700205338809,2.2724343737166297,0.134901264841231,0.23781373120698002,0.512155357688285,19.15,1.17846153846154,224.8,3.21602288984263,0.0,-15.2,0.833333333333333,0.6661709133703511,0.46477792746002505,1.0439158525790402,0.28944233812127,25.075505355334897,40.2441832503386,12.472580906482401,729.33,59.4071,9.7,1.0,5.14314734778216,4.64948301316971,0.8948376773205441,0.541983526522803
01435000,4.31765366187543,2.29707295003422,0.134640859394044,0.223616269388589,0.532018806954623,19.5,1.16766467065868,226.65,3.28955007256894,0.0,-15.1995,1.12,0.7389952567542891,0.45979923447444393,1.1308873424511998,0.32161557577003097,28.2503429567802,44.204076546489,13.743996018723701,560.05,54.944919999999996,172.46,1.0,5.203120359420559,4.64476553190449,0.898253635936545,0.519754010376718
01439500,3.6832580424366896,2.3445579603011604,0.117754852021999,0.163765228832016,0.636544584519553,20.0,1.1940298507462699,235.75,3.5964912280701804,0.0,-15.2772,3.0737704918032795,1.50000001490116,0.44174025946318296,1.65909531174015,0.6312753535552359,40.9731798682243,45.3415153212446,13.723851686321302,307.06,22.259870000000003,305.88,0.997,5.1738784167395995,4.65243877031221,0.8900527750336541,0.5330223434058
01440000,3.5498932238193,2.3430158932238196,0.107574487206617,0.14776740833804802,0.660024329042491,20.3,1.23780487804878,242.0,3.9285714285714306,0.149521985010988,-14.227,4.18613138686131,1.50000001490116,0.440099538005506,1.7499709703038897,0.501852732005825,32.9532540327668,33.6672494800395,11.1405471833899,234.2,28.80165,167.72,0.9079999999999999,5.283248891597349,4.757701792806481,0.8964037589436179,0.53491092682513
01440400,3.7533511293634505,2.3363903353867204,0.115866620943282,0.17222337109288197,0.6224811521385589,20.4,1.1791907514450901,234.9,3.55639666919001,0.0,-14.8732,2.48763250883392,1.50000001490116,0.44758757970071794,1.44554790043151,0.642701613814475,36.5670824997405,48.694746514262896,14.8301706747292,334.06,26.46515,175.21,0.9933,5.20499563465734,4.65007326477274,0.8950564915150679,0.516361698143304
01451800,3.5032073921971296,2.41885085557837,0.106707705141109,0.12836266599142698,0.690467501571846,23.8,1.23316062176166,254.25,4.18863261943987,0.00281192966816722,-16.2182,1.03703703703704,0.82783323943802,0.452859000023168,1.24302158650922,0.36122212238335294,32.1286624462733,50.37412196724,17.617025143571603,180.41,14.8941,135.84,0.4915,2.05526000240721,1.7182899171776298,0.69131267830246,0.4217008685589261
01466500,3.53983709787817,3.0598208487337404,0.0603116014654338,0.0626617697616761,0.864395949341242,23.45,1.2573726541555,257.65,4.4808695652173895,0.0,-13.0,49.636363636363605,1.50000001490116,0.377516725748854,7.95458309002748,0.6028522322943329,83.3664260427551,6.7194679975536395,3.1806364893581005,38.94,2.53456,5.38,1.0,4.19626522500114,2.75938120699037,0.823158650195399,0.23672595386131198
01484100,3.32127310061602,2.6026143737166296,0.08618678011463299,0.042571686471381,0.783619502182434,23.45,1.2087628865979398,256.9,4.3616298811545,0.0,-13.0,49.5555555555556,1.50000001490116,0.40585575305964394,3.20092294927434,0.539998858367611,58.6916470907489,14.6470051173944,13.866636025127802,17.97,1.03721,9.0,0.3605,2.1008648733162,1.62374975289874,0.706892873118885,0.35552772363852897
01487000,3.33903901437372,2.60757013004791,0.08768375138046401,0.0424689894259026,0.780934310387804,23.05,1.24594594594595,256.65,4.425,0.0,-13.0,49.1931034482759,1.50000001490116,0.41795879753982595,2.5955167885405497,0.3993871723296571,38.6826186354798,16.3417193316888,9.92156630424065,13.84,1.09998,187.41,0.4165,2.15820157853317,1.6723830111161202,0.70976547550281,0.35499512901395097
01491000,3.3050759753593395,2.5924561396303902,0.0812091871751497,0.0500257211233794,0.784386246778647,21.85,1.21388888888889,255.55,4.37585616438356,0.0,-12.4235,48.5290178571429,1.50000001490116,0.42075642774922,2.5208572331706,0.351414916455418,33.0029440498544,16.8047111849215,8.06563265787602,18.54,1.4194799999999999,292.04,0.2319,2.7116385010219104,2.2764485657443396,0.7586789963561751,0.42561787307067106
01510000,3.46229431895962,2.24082006844627,0.140558277002909,0.23705740062296202,0.6472066964889379,16.2,1.10958904109589,200.85,2.86519258202568,0.072007708127751,-16.0426,3.8426966292134797,1.1710214088933701,0.460918320231377,1.0548609012294798,0.50164258796758,25.245625775956,54.385181755965206,16.0882444716438,482.21,28.764229999999998,382.99,0.9804,4.50681500563141,3.9079585470555496,0.8678765687961669,0.503985761867626
01516500,3.1826433949349804,2.26610529774127,0.164481435383888,0.199238597784613,0.712019857879042,18.25,1.1162079510703402,232.75,3.3537463976945197,0.0,-15.4207,4.886792452830191,1.50000001490116,0.45692027315991496,1.19700277529544,0.6562319558305489,29.8200211313667,54.7082430007079,15.5008022528236,634.59,29.79686,31.48,0.9661,3.95898585044011,3.45923260358339,0.8251310478936851,0.490608680334659
01518862,3.0316413415468904,2.26778507871321,0.21995111405422305,0.20111134491157398,0.748038710131879,18.5,1.13846153846154,221.2,3.2197962154293998,0.0,-15.7286,3.42744063324538,1.32633293336997,0.458989326622206,1.15438890690994,0.577010157505456,26.926250367535896,53.543282352031206,14.0250395473975,600.87,37.28156,233.91,0.9837,3.9462546631322004,3.44213455401123,0.8294696419972809,0.5033369714092489
01532000,3.1950787132101297,2.2969073100616004,0.16540517096981303,0.176741266621108,0.7188891154903271,18.8,1.1190476190476202,230.75,3.31061692969871,0.0,-14.735999999999999,3.3572228443448995,1.49993662137042,0.45396437481310503,1.26622129644483,0.6548351286699189,31.8887735214922,52.6443134275643,15.5473393190907,507.14,40.91626,553.94,0.9549,4.31637738507356,3.7723807814629704,0.848866707788932,0.4853151403017029
01539000,3.42342778918549,2.36010184804928,0.139032279637061,0.15628591330662697,0.689397292241646,20.4,1.1364902506963799,236.0,3.53029169783096,0.0,-15.5264,4.59606791778374,1.38953896328207,0.4525733296383979,1.28193146523424,0.609439619802941,32.846896582816704,51.6198496723895,15.632641118926001,333.75,32.47937,701.78,0.8311,4.66934873983734,4.0127895727749,0.8643750678966801,0.462749305369928
01542810,3.42252840520192,2.26875292265572,0.176183031608911,0.18971648580469103,0.662887974635193,15.85,1.1122807017543899,207.3,2.98488120950324,0.0,-15.0206,0.96,1.50000001490116,0.45481541888706,1.1963057381648001,0.67067382014712,31.018125992912804,52.4006599316702,16.5914654135243,492.7,45.55723,13.62,1.0,5.266090177046809,4.74477721623558,0.900412061460897,0.5503440577672111
01543000,3.39001916495551,2.2766765639972597,0.17189645003647197,0.188056577083995,0.671582210369935,16.45,1.09302325581395,211.05,3.01715511079342,0.0,-14.6131,0.9928888888888892,1.5000000149011499,0.45063931080704295,1.30108787773824,0.662028870792183,33.9370853608718,49.34594433021461,16.6757512986935,543.37,36.53752,705.5,0.9922,5.14140113479666,4.59833830638523,0.895337794742694,0.534380367902184
01543500,3.4089295003422304,2.2839264476386,0.17043837870638,0.181653610941671,0.669983479391203,17.1,1.0926517571885,210.65,3.02223816355811,0.0,-14.3537,1.02002145155524,1.45589777697631,0.448123662955262,1.35318826389979,0.635270958656151,35.5933999168277,47.2992408538476,17.1181328725411,547.44,31.282320000000002,1778.26,0.9878,5.1234237427107,4.57016349068812,0.8945483724994371,0.5241072054582671
01544500,3.3635195071868598,2.2906951813826097,0.169194741715045,0.20336289315932002,0.681041146480069,17.5,1.10759493670886,217.6,3.0712773465067,0.0,-15.1862,0.9518072289156629,1.4604388956985601,0.44621202240957797,1.39919845445597,0.62793912349805,36.2920825879237,45.6773858241726,16.5166532219653,551.6,36.26274,355.06,1.0,5.06073178424241,4.53799803569008,0.8921282439788071,0.530975320971718
01545600,3.3845749486653,2.29803195071869,0.17022759908220098,0.19264554090870897,0.678972097109243,17.55,1.09006211180124,219.95,3.0978873239436604,0.0,-14.1559,0.970149253731343,1.4954154641144801,0.432630012106008,1.88470304975679,0.629820621543678,46.61053372428571,36.8963632376089,16.3127794290042,518.97,53.683119999999995,120.0,1.0,5.19106669377622,4.61334465501053,0.897149346101821,0.503536544659278
01547700,3.13501300479124,2.34739815195072,0.13899763696136302,0.156172998266035,0.7487682342507641,20.4,1.13333333333333,229.7,3.3265749456915295,0.0029752702849944104,-15.1697,1.20967741935484,1.1191393896135,0.455840591715829,1.1623554656011599,0.49358033728842204,30.5681356433769,53.8460815736749,15.5477180285832,353.57,43.0263,113.54,0.9047,4.93350872254251,4.35365226047313,0.8803983733467801,0.500770966483748
01548500,3.15334565366188,2.27178221765914,0.17916389250505202,0.20208863048231895,0.720435520609989,18.1,1.12074303405573,221.0,3.1775700934579403,0.0,-14.8083,1.0295666261644398,1.33911099166599,0.455161394937659,1.2217252025470802,0.571262014211426,29.482932347105198,50.451323751742294,14.6721930313455,546.71,39.14167,1557.05,0.9866,4.78009863302879,4.23528190042025,0.876758810038773,0.508506796279639
01549500,3.3322258726899396,2.29380824093087,0.149932720435469,0.186519052942025,0.688371175474727,19.05,1.20569620253165,234.5,3.5183795948987204,0.0,-15.0026,0.950920245398773,1.46419427086402,0.45452434671653896,1.25202873922944,0.634780048275696,31.2892992356175,52.5368454407858,15.559647057741302,528.16,32.39343,97.49,0.9888,4.49686817711077,3.9067371188025097,0.859754604483448,0.481439596917858
01550000,3.3697659137577003,2.29290721423682,0.15428042035733303,0.179825512854574,0.6804351616459771,17.8,1.2067796610169501,230.85,3.47404063205418,0.0,-14.3602,1.17236662106703,1.29454564435731,0.45700722035287394,1.19884972991167,0.542218006003664,27.686590003690004,50.8205656927695,14.245475240919198,455.41,46.28526,452.68,0.988,4.8363660280113,4.258416190808569,0.8812606178269861,0.5024534344811991
01552000,3.47699794661191,2.3116641752224503,0.153983558785624,0.17305912288720998,0.664844849124805,18.55,1.17034700315457,224.9,3.40757575757576,0.0,-14.4365,3.89556428972487,1.45498701460431,0.45126146279684,1.3328213406824398,0.6282173245466179,33.443634777673104,50.049518425704406,15.418124165497698,461.43,37.27533,1129.49,0.9911,4.96915477942079,4.376224238838899,0.8851046730462461,0.486873809555214
01552500,3.6230855578371,2.2919993976728303,0.13878699868632,0.18516970797955498,0.632609791042611,19.6,1.1264367816092,230.95,3.37646198830409,0.0,-15.0374,1.66346153846154,1.50000001490116,0.45123966219987294,1.3378328046213401,0.6532091255169351,33.7918409405477,50.7202833920685,15.6106044987819,535.24,46.46363,60.64,0.9956,5.110324773858231,4.51848939233158,0.8975409838046371,0.493856182053501
01557500,3.15309924709103,2.35959611225188,0.142811219027817,0.15867182381751002,0.7483418463369921,18.95,1.12462908011869,229.7,3.40044411547002,0.0459601055434723,-15.272,1.11578947368421,1.16689687605783,0.447073834044587,1.36442803298137,0.503174676832657,36.5562069120751,47.1938620459259,16.2604111899087,389.99,38.17147,115.3,0.9012,4.95272838506501,4.36976719378894,0.88267435400829,0.495209331507821
01567500,3.2128391512662597,2.43381370294319,0.112811392208755,0.126036065938383,0.757527404378139,21.3,1.21367521367521,253.1,4.22185154295246,0.225621090995123,-14.897,0.892307692307692,1.4163485840166399,0.45892724116757305,0.9149005339684559,0.6424254376754439,26.4416129583005,50.6846330474782,23.0423471125422,314.48,46.47316,38.77,0.7969,3.5345095740827994,3.01220515432712,0.7966066552068349,0.45256056300880604
01568000,3.3297015742642,2.42495415468857,0.104799526495014,0.128510858031358,0.72827972735798,21.2,1.23255813953488,248.7,4.21525423728814,0.113782284235811,-15.5296,1.0297619047619,1.36085190178765,0.444740843702697,1.2911201089101,0.5923392332797409,37.5156358684056,43.6902276453403,18.8836577409902,265.52,34.52646,534.39,0.7062,4.36658247516699,3.83388413541656,0.8426289920055029,0.487523050675634
01580000,3.43172758384668,2.52725252566735,0.0846330195094805,0.0816880923954386,0.7364373960110531,22.0,1.19891008174387,248.05,4.29152249134948,0.0,-14.1,1.04615384615385,1.5000000149011499,0.456305792306939,1.1069986258351598,0.671115021493881,29.4296279045353,51.8799998656123,18.6598272124822,174.3,12.44242,244.37,0.4241,2.51160368259806,2.14675394806816,0.7527341928677399,0.456907121095137
01583500,3.26212594113621,2.5528964818617403,0.084653816923074,0.0807286497637625,0.7825867326791669,22.4,1.22070844686649,248.8,4.25299145299145,0.168434278878246,-13.7057,1.1,1.50000001490116,0.45226147943055706,1.2323343057307599,0.6645788950279939,32.4455586558497,49.5417091499599,18.0157494003659,156.32,13.67585,155.85,0.5155,2.86062418544735,2.41690568474656,0.7637227238000891,0.43613413545484997
01586610,3.30466119096509,2.54404796714579,0.08026925136315599,0.088413478566147,0.769836246481542,22.4,1.20107238605898,249.1,4.2948275862069,0.0,-14.039000000000001,1.01680672268908,1.35970209358477,0.455757721489515,1.16555746012633,0.576391109817708,29.0265605450293,49.23108413474521,16.0880342853558,196.88,11.85286,72.7,0.3247,2.5162932498954196,2.0915919074813996,0.7268470895212249,0.40583064071036296
01591400,3.28500616016427,2.62402350444901,0.0762067370568662,0.0838764227317032,0.798788001151812,23.1,1.22546419098143,253.55,4.40573414422242,0.0,-14.1,1.03157894736842,1.50000001490116,0.46069815303430994,0.9989546285927491,0.6802289823283809,26.1351652677706,54.4255341748062,19.432195366095396,149.21,7.791460000000001,59.09,0.3311,2.26057046904825,1.8039560843123899,0.7174935696592221,0.380321038802715
01594950,3.92110335386721,2.4534343052703598,0.0678195614528781,0.18921429733490802,0.625699983870776,15.25,1.10108303249097,194.25,2.84198975859546,0.0,-16.2759,1.0,0.8000000119209291,0.44446375,1.5478415030622301,0.36200000539422,38.625,46.125,15.375,899.82,37.38218,6.12,0.9731,4.64588279116508,4.14429810821443,0.864965900841468,0.5233084532071239
01596500,3.3142655715263505,2.4368674469541403,0.101570564796358,0.18840215755754397,0.735266198306452,19.15,1.0911680911680899,223.15,3.2552881108679803,0.0,-15.2383,1.0,1.0101072371213,0.44450342773522794,1.49455271731143,0.3676868616036121,32.224222259135296,39.3572785721828,13.2539482579988,663.42,53.966840000000005,124.65,0.8759,4.4698271890818795,3.9114094118284704,0.851818190721852,0.476878614850464
01605500,3.20968925393566,2.51657186858316,0.0983997937787151,0.13713610141776403,0.7840546761644879,19.15,1.24350649350649,232.35,3.82469135802469,0.16520172784608803,-13.8824,0.950413223140496,0.8821298219155429,0.43757528201439,1.62646703085091,0.363314624232639,43.1488586392211,38.4239930530496,15.892960915109501,856.86,70.44106,463.85,0.9904,4.649156886718759,4.04463612200051,0.8522981509181959,0.47146967194488204
